borough,major_category,num_crime,year,month
Sutton,Drugs,35,2012,4
Sutton,Fraud or Forgery,0,2012,4
Sutton,Other Notifiable Offences,12,2012,4
Sutton,Robbery,31,2012,4
Sutton,Sexual Offences,0,2012,4
Sutton,Theft and Handling,366,2012,4
Sutton,Violence Against the Person,222,2012,4
Sutton,Burglary,107,2012,5
Sutton,Criminal Damage,110,2012,5
Sutton,Drugs,39,2012,5
Sutton,Fraud or Forgery,0,2012,5
Sutton,Other Notifiable Offences,14,2012,5
Sutton,Robbery,16,2012,5
Sutton,Sexual Offences,0,2012,5
Sutton,Theft and Handling,427,2012,5
Sutton,Violence Against the Person,230,2012,5
Sutton,Burglary,125,2012,6
Sutton,Criminal Damage,119,2012,6
Sutton,Drugs,35,2012,6
Sutton,Fraud or Forgery,0,2012,6
Sutton,Other Notifiable Offences,18,2012,6
Sutton,Robbery,24,2012,6
Sutton,Sexual Offences,0,2012,6
Sutton,Theft and Handling,360,2012,6
Sutton,Violence Against the Person,222,2012,6
Sutton,Burglary,108,2012,7
Sutton,Criminal Damage,111,2012,7
Sutton,Drugs,60,2012,7
Sutton,Fraud or Forgery,0,2012,7
Sutton,Other Notifiable Offences,19,2012,7
Sutton,Robbery,19,2012,7
Sutton,Sexual Offences,0,2012,7
Sutton,Theft and Handling,348,2012,7
Sutton,Violence Against the Person,271,2012,7
Sutton,Burglary,136,2012,8
Sutton,Criminal Damage,103,2012,8
Sutton,Drugs,49,2012,8
Sutton,Fraud or Forgery,0,2012,8
Sutton,Other Notifiable Offences,23,2012,8
Sutton,Robbery,16,2012,8
Sutton,Sexual Offences,0,2012,8
Sutton,Theft and Handling,326,2012,8
Sutton,Violence Against the Person,249,2012,8
Sutton,Burglary,112,2012,9
Sutton,Criminal Damage,93,2012,9
Sutton,Drugs,40,2012,9
Sutton,Fraud or Forgery,0,2012,9
Sutton,Other Notifiable Offences,8,2012,9
Sutton,Robbery,31,2012,9
Sutton,Sexual Offences,0,2012,9
Sutton,Theft and Handling,316,2012,9
Sutton,Violence Against the Person,213,2012,9
Sutton,Burglary,154,2012,10
Sutton,Criminal Damage,108,2012,10
Sutton,Drugs,48,2012,10
Sutton,Fraud or Forgery,0,2012,10
Sutton,Other Notifiable Offences,15,2012,10
Sutton,Robbery,38,2012,10
Sutton,Sexual Offences,0,2012,10
Sutton,Theft and Handling,388,2012,10
Sutton,Violence Against the Person,240,2012,10
Sutton,Burglary,163,2012,11
Sutton,Criminal Damage,113,2012,11
Sutton,Drugs,51,2012,11
Sutton,Fraud or Forgery,0,2012,11
Sutton,Other Notifiable Offences,12,2012,11
Sutton,Robbery,19,2012,11
Sutton,Sexual Offences,0,2012,11
Sutton,Theft and Handling,367,2012,11
Sutton,Violence Against the Person,203,2012,11
Sutton,Burglary,154,2012,12
Sutton,Criminal Damage,117,2012,12
Sutton,Drugs,43,2012,12
Sutton,Fraud or Forgery,0,2012,12
Sutton,Other Notifiable Offences,13,2012,12
Sutton,Robbery,35,2012,12
Sutton,Sexual Offences,0,2012,12
Sutton,Theft and Handling,375,2012,12
Sutton,Violence Against the Person,187,2012,12
Sutton,Burglary,120,2013,1
Sutton,Criminal Damage,90,2013,1
Sutton,Drugs,38,2013,1
Sutton,Fraud or Forgery,0,2013,1
Sutton,Other Notifiable Offences,13,2013,1
Sutton,Robbery,18,2013,1
Sutton,Sexual Offences,0,2013,1
Sutton,Theft and Handling,383,2013,1
Sutton,Violence Against the Person,201,2013,1
Sutton,Burglary,107,2013,2
Sutton,Criminal Damage,86,2013,2
Sutton,Drugs,38,2013,2
Sutton,Fraud or Forgery,0,2013,2
Sutton,Other Notifiable Offences,12,2013,2
Sutton,Robbery,24,2013,2
Sutton,Sexual Offences,0,2013,2
Sutton,Theft and Handling,339,2013,2
Sutton,Violence Against the Person,154,2013,2
Sutton,Burglary,117,2013,3
Sutton,Criminal Damage,88,2013,3
Sutton,Drugs,31,2013,3
Sutton,Fraud or Forgery,0,2013,3
Sutton,Other Notifiable Offences,14,2013,3
Sutton,Robbery,22,2013,3
Sutton,Sexual Offences,0,2013,3
Sutton,Theft and Handling,384,2013,3
Sutton,Violence Against the Person,168,2013,3
Sutton,Burglary,101,2013,4
Sutton,Criminal Damage,135,2013,4
Sutton,Drugs,32,2013,4
Sutton,Fraud or Forgery,0,2013,4
Sutton,Other Notifiable Offences,15,2013,4
Sutton,Robbery,12,2013,4
Sutton,Sexual Offences,0,2013,4
Sutton,Theft and Handling,346,2013,4
Sutton,Violence Against the Person,198,2013,4
Sutton,Burglary,87,2013,5
Sutton,Criminal Damage,92,2013,5
Sutton,Drugs,39,2013,5
Sutton,Fraud or Forgery,0,2013,5
Sutton,Other Notifiable Offences,3,2013,5
Sutton,Robbery,28,2013,5
Sutton,Sexual Offences,0,2013,5
Sutton,Theft and Handling,358,2013,5
Sutton,Violence Against the Person,182,2013,5
Sutton,Burglary,106,2013,6
Sutton,Criminal Damage,97,2013,6
Sutton,Drugs,49,2013,6
Sutton,Fraud or Forgery,0,2013,6
Sutton,Other Notifiable Offences,13,2013,6
Sutton,Robbery,15,2013,6
Sutton,Sexual Offences,0,2013,6
Sutton,Theft and Handling,340,2013,6
Sutton,Violence Against the Person,207,2013,6
Sutton,Burglary,108,2013,7
Sutton,Criminal Damage,112,2013,7
Sutton,Drugs,39,2013,7
Sutton,Fraud or Forgery,0,2013,7
Sutton,Other Notifiable Offences,10,2013,7
Sutton,Robbery,20,2013,7
Sutton,Sexual Offences,0,2013,7
Sutton,Theft and Handling,357,2013,7
Sutton,Violence Against the Person,231,2013,7
Sutton,Burglary,113,2013,8
Sutton,Criminal Damage,106,2013,8
Sutton,Drugs,33,2013,8
Sutton,Fraud or Forgery,0,2013,8
Sutton,Other Notifiable Offences,11,2013,8
Sutton,Robbery,16,2013,8
Sutton,Sexual Offences,0,2013,8
Sutton,Theft and Handling,361,2013,8
Sutton,Violence Against the Person,203,2013,8
Sutton,Burglary,115,2013,9
Sutton,Criminal Damage,111,2013,9
Sutton,Drugs,34,2013,9
Sutton,Fraud or Forgery,0,2013,9
Sutton,Other Notifiable Offences,11,2013,9
Sutton,Robbery,27,2013,9
Sutton,Sexual Offences,0,2013,9
Sutton,Theft and Handling,346,2013,9
Sutton,Violence Against the Person,193,2013,9
Sutton,Burglary,168,2013,10
Sutton,Criminal Damage,109,2013,10
Sutton,Drugs,58,2013,10
Sutton,Fraud or Forgery,0,2013,10
Sutton,Other Notifiable Offences,11,2013,10
Sutton,Robbery,30,2013,10
Sutton,Sexual Offences,0,2013,10
Sutton,Theft and Handling,336,2013,10
Sutton,Violence Against the Person,218,2013,10
Sutton,Burglary,171,2013,11
Sutton,Criminal Damage,114,2013,11
Sutton,Drugs,43,2013,11
Sutton,Fraud or Forgery,0,2013,11
Sutton,Other Notifiable Offences,15,2013,11
Sutton,Robbery,14,2013,11
Sutton,Sexual Offences,0,2013,11
Sutton,Theft and Handling,299,2013,11
Sutton,Violence Against the Person,211,2013,11
Sutton,Burglary,114,2013,12
Sutton,Criminal Damage,79,2013,12
Sutton,Drugs,43,2013,12
Sutton,Fraud or Forgery,0,2013,12
Sutton,Other Notifiable Offences,12,2013,12
Sutton,Robbery,20,2013,12
Sutton,Sexual Offences,0,2013,12
Sutton,Theft and Handling,324,2013,12
Sutton,Violence Against the Person,209,2013,12
Sutton,Burglary,122,2014,1
Sutton,Criminal Damage,91,2014,1
Sutton,Drugs,37,2014,1
Sutton,Fraud or Forgery,0,2014,1
Sutton,Other Notifiable Offences,14,2014,1
Sutton,Robbery,24,2014,1
Sutton,Sexual Offences,0,2014,1
Sutton,Theft and Handling,324,2014,1
Sutton,Violence Against the Person,219,2014,1
Sutton,Burglary,114,2014,2
Sutton,Criminal Damage,104,2014,2
Sutton,Drugs,39,2014,2
Sutton,Fraud or Forgery,0,2014,2
Sutton,Other Notifiable Offences,7,2014,2
Sutton,Robbery,28,2014,2
Sutton,Sexual Offences,0,2014,2
Sutton,Theft and Handling,315,2014,2
Sutton,Violence Against the Person,195,2014,2
Sutton,Burglary,110,2014,3
Sutton,Criminal Damage,94,2014,3
Sutton,Drugs,52,2014,3
Sutton,Fraud or Forgery,0,2014,3
Sutton,Other Notifiable Offences,13,2014,3
Sutton,Robbery,15,2014,3
Sutton,Sexual Offences,0,2014,3
Sutton,Theft and Handling,344,2014,3
Sutton,Violence Against the Person,262,2014,3
Sutton,Burglary,107,2014,4
Sutton,Criminal Damage,115,2014,4
Sutton,Drugs,23,2014,4
Sutton,Fraud or Forgery,0,2014,4
Sutton,Other Notifiable Offences,13,2014,4
Sutton,Robbery,11,2014,4
Sutton,Sexual Offences,0,2014,4
Sutton,Theft and Handling,282,2014,4
Sutton,Violence Against the Person,225,2014,4
Sutton,Burglary,97,2014,5
Sutton,Criminal Damage,96,2014,5
Sutton,Drugs,31,2014,5
Sutton,Fraud or Forgery,0,2014,5
Sutton,Other Notifiable Offences,8,2014,5
Sutton,Robbery,16,2014,5
Sutton,Sexual Offences,0,2014,5
Sutton,Theft and Handling,299,2014,5
Sutton,Violence Against the Person,245,2014,5
Sutton,Burglary,113,2014,6
Sutton,Criminal Damage,100,2014,6
Sutton,Drugs,50,2014,6
Sutton,Fraud or Forgery,0,2014,6
Sutton,Other Notifiable Offences,9,2014,6
Sutton,Robbery,8,2014,6
Sutton,Sexual Offences,0,2014,6
Sutton,Theft and Handling,347,2014,6
Sutton,Violence Against the Person,262,2014,6
Sutton,Burglary,115,2014,7
Sutton,Criminal Damage,101,2014,7
Sutton,Drugs,47,2014,7
Sutton,Fraud or Forgery,0,2014,7
Sutton,Other Notifiable Offences,17,2014,7
Sutton,Robbery,20,2014,7
Sutton,Sexual Offences,0,2014,7
Sutton,Theft and Handling,343,2014,7
Sutton,Violence Against the Person,312,2014,7
Sutton,Burglary,85,2014,8
Sutton,Criminal Damage,91,2014,8
Sutton,Drugs,29,2014,8
Sutton,Fraud or Forgery,0,2014,8
Sutton,Other Notifiable Offences,14,2014,8
Sutton,Robbery,9,2014,8
Sutton,Sexual Offences,0,2014,8
Sutton,Theft and Handling,279,2014,8
Sutton,Violence Against the Person,227,2014,8
Sutton,Burglary,122,2014,9
Sutton,Criminal Damage,97,2014,9
Sutton,Drugs,25,2014,9
Sutton,Fraud or Forgery,0,2014,9
Sutton,Other Notifiable Offences,11,2014,9
Sutton,Robbery,17,2014,9
Sutton,Sexual Offences,0,2014,9
Sutton,Theft and Handling,290,2014,9
Sutton,Violence Against the Person,272,2014,9
Sutton,Burglary,136,2014,10
Sutton,Criminal Damage,128,2014,10
Sutton,Drugs,55,2014,10
Sutton,Fraud or Forgery,0,2014,10
Sutton,Other Notifiable Offences,7,2014,10
Sutton,Robbery,24,2014,10
Sutton,Sexual Offences,0,2014,10
Sutton,Theft and Handling,353,2014,10
Sutton,Violence Against the Person,278,2014,10
Sutton,Burglary,144,2014,11
Sutton,Criminal Damage,126,2014,11
Sutton,Drugs,31,2014,11
Sutton,Fraud or Forgery,0,2014,11
Sutton,Other Notifiable Offences,14,2014,11
Sutton,Robbery,20,2014,11
Sutton,Sexual Offences,0,2014,11
Sutton,Theft and Handling,362,2014,11
Sutton,Violence Against the Person,309,2014,11
Sutton,Burglary,132,2014,12
Sutton,Criminal Damage,114,2014,12
Sutton,Drugs,37,2014,12
Sutton,Fraud or Forgery,0,2014,12
Sutton,Other Notifiable Offences,7,2014,12
Sutton,Robbery,10,2014,12
Sutton,Sexual Offences,0,2014,12
Sutton,Theft and Handling,329,2014,12
Sutton,Violence Against the Person,324,2014,12
Sutton,Burglary,103,2015,1
Sutton,Criminal Damage,111,2015,1
Sutton,Drugs,39,2015,1
Sutton,Fraud or Forgery,0,2015,1
Sutton,Other Notifiable Offences,17,2015,1
Sutton,Robbery,16,2015,1
Sutton,Sexual Offences,0,2015,1
Sutton,Theft and Handling,278,2015,1
Sutton,Violence Against the Person,271,2015,1
Sutton,Burglary,109,2015,2
Sutton,Criminal Damage,123,2015,2
Sutton,Drugs,49,2015,2
Sutton,Fraud or Forgery,0,2015,2
Sutton,Other Notifiable Offences,8,2015,2
Sutton,Robbery,16,2015,2
Sutton,Sexual Offences,0,2015,2
Sutton,Theft and Handling,329,2015,2
Sutton,Violence Against the Person,284,2015,2
Sutton,Burglary,157,2015,3
Sutton,Criminal Damage,139,2015,3
Sutton,Drugs,52,2015,3
Sutton,Fraud or Forgery,0,2015,3
Sutton,Other Notifiable Offences,21,2015,3
Sutton,Robbery,11,2015,3
Sutton,Sexual Offences,0,2015,3
Sutton,Theft and Handling,283,2015,3
Sutton,Violence Against the Person,299,2015,3
Sutton,Burglary,118,2015,4
Sutton,Criminal Damage,119,2015,4
Sutton,Drugs,31,2015,4
Sutton,Fraud or Forgery,0,2015,4
Sutton,Other Notifiable Offences,20,2015,4
Sutton,Robbery,13,2015,4
Sutton,Sexual Offences,0,2015,4
Sutton,Theft and Handling,293,2015,4
Sutton,Violence Against the Person,319,2015,4
Sutton,Burglary,110,2015,5
Sutton,Criminal Damage,100,2015,5
Sutton,Drugs,43,2015,5
Sutton,Fraud or Forgery,0,2015,5
Sutton,Other Notifiable Offences,16,2015,5
Sutton,Robbery,10,2015,5
Sutton,Sexual Offences,0,2015,5
Sutton,Theft and Handling,279,2015,5
Sutton,Violence Against the Person,291,2015,5
Sutton,Burglary,121,2015,6
Sutton,Criminal Damage,96,2015,6
Sutton,Drugs,37,2015,6
Sutton,Fraud or Forgery,0,2015,6
Sutton,Other Notifiable Offences,9,2015,6
Sutton,Robbery,17,2015,6
Sutton,Sexual Offences,0,2015,6
Sutton,Theft and Handling,340,2015,6
Sutton,Violence Against the Person,382,2015,6
Sutton,Burglary,84,2015,7
Sutton,Criminal Damage,100,2015,7
Sutton,Drugs,37,2015,7
Sutton,Fraud or Forgery,0,2015,7
Sutton,Other Notifiable Offences,17,2015,7
Sutton,Robbery,12,2015,7
Sutton,Sexual Offences,0,2015,7
Sutton,Theft and Handling,262,2015,7
Sutton,Violence Against the Person,300,2015,7
Sutton,Burglary,86,2015,8
Sutton,Criminal Damage,130,2015,8
Sutton,Drugs,36,2015,8
Sutton,Fraud or Forgery,0,2015,8
Sutton,Other Notifiable Offences,8,2015,8
Sutton,Robbery,11,2015,8
Sutton,Sexual Offences,0,2015,8
Sutton,Theft and Handling,283,2015,8
Sutton,Violence Against the Person,291,2015,8
Sutton,Burglary,89,2015,9
Sutton,Criminal Damage,95,2015,9
Sutton,Drugs,31,2015,9
Sutton,Fraud or Forgery,0,2015,9
Sutton,Other Notifiable Offences,12,2015,9
Sutton,Robbery,21,2015,9
Sutton,Sexual Offences,0,2015,9
Sutton,Theft and Handling,252,2015,9
Sutton,Violence Against the Person,316,2015,9
Sutton,Burglary,94,2015,10
Sutton,Criminal Damage,110,2015,10
Sutton,Drugs,55,2015,10
Sutton,Fraud or Forgery,0,2015,10
Sutton,Other Notifiable Offences,17,2015,10
Sutton,Robbery,16,2015,10
Sutton,Sexual Offences,0,2015,10
Sutton,Theft and Handling,311,2015,10
Sutton,Violence Against the Person,335,2015,10
Sutton,Burglary,100,2015,11
Sutton,Criminal Damage,93,2015,11
Sutton,Drugs,49,2015,11
Sutton,Fraud or Forgery,0,2015,11
Sutton,Other Notifiable Offences,15,2015,11
Sutton,Robbery,12,2015,11
Sutton,Sexual Offences,0,2015,11
Sutton,Theft and Handling,269,2015,11
Sutton,Violence Against the Person,294,2015,11
Sutton,Burglary,108,2015,12
Sutton,Criminal Damage,105,2015,12
Sutton,Drugs,41,2015,12
Sutton,Fraud or Forgery,0,2015,12
Sutton,Other Notifiable Offences,22,2015,12
Sutton,Robbery,8,2015,12
Sutton,Sexual Offences,0,2015,12
Sutton,Theft and Handling,278,2015,12
Sutton,Violence Against the Person,314,2015,12
Sutton,Burglary,130,2016,1
Sutton,Criminal Damage,85,2016,1
Sutton,Drugs,51,2016,1
Sutton,Fraud or Forgery,0,2016,1
Sutton,Other Notifiable Offences,17,2016,1
Sutton,Robbery,12,2016,1
Sutton,Sexual Offences,0,2016,1
Sutton,Theft and Handling,276,2016,1
Sutton,Violence Against the Person,324,2016,1
Sutton,Burglary,113,2016,2
Sutton,Criminal Damage,142,2016,2
Sutton,Drugs,32,2016,2
Sutton,Fraud or Forgery,0,2016,2
Sutton,Other Notifiable Offences,14,2016,2
Sutton,Robbery,17,2016,2
Sutton,Sexual Offences,0,2016,2
Sutton,Theft and Handling,276,2016,2
Sutton,Violence Against the Person,320,2016,2
Sutton,Burglary,101,2016,3
Sutton,Criminal Damage,136,2016,3
Sutton,Drugs,40,2016,3
Sutton,Fraud or Forgery,0,2016,3
Sutton,Other Notifiable Offences,26,2016,3
Sutton,Robbery,6,2016,3
Sutton,Sexual Offences,0,2016,3
Sutton,Theft and Handling,329,2016,3
Sutton,Violence Against the Person,304,2016,3
Sutton,Burglary,100,2016,4
Sutton,Criminal Damage,122,2016,4
Sutton,Drugs,56,2016,4
Sutton,Fraud or Forgery,0,2016,4
Sutton,Other Notifiable Offences,14,2016,4
Sutton,Robbery,11,2016,4
Sutton,Sexual Offences,0,2016,4
Sutton,Theft and Handling,299,2016,4
Sutton,Violence Against the Person,302,2016,4
Sutton,Burglary,98,2016,5
Sutton,Criminal Damage,97,2016,5
Sutton,Drugs,28,2016,5
Sutton,Fraud or Forgery,0,2016,5
Sutton,Other Notifiable Offences,30,2016,5
Sutton,Robbery,12,2016,5
Sutton,Sexual Offences,0,2016,5
Sutton,Theft and Handling,308,2016,5
Sutton,Violence Against the Person,359,2016,5
Sutton,Burglary,118,2016,6
Sutton,Criminal Damage,95,2016,6
Sutton,Drugs,45,2016,6
Sutton,Fraud or Forgery,0,2016,6
Sutton,Other Notifiable Offences,22,2016,6
Sutton,Robbery,21,2016,6
Sutton,Sexual Offences,0,2016,6
Sutton,Theft and Handling,285,2016,6
Sutton,Violence Against the Person,310,2016,6
Sutton,Burglary,75,2016,7
Sutton,Criminal Damage,109,2016,7
Sutton,Drugs,52,2016,7
Sutton,Fraud or Forgery,0,2016,7
Sutton,Other Notifiable Offences,20,2016,7
Sutton,Robbery,8,2016,7
Sutton,Sexual Offences,0,2016,7
Sutton,Theft and Handling,226,2016,7
Sutton,Violence Against the Person,341,2016,7
Sutton,Burglary,83,2016,8
Sutton,Criminal Damage,93,2016,8
Sutton,Drugs,33,2016,8
Sutton,Fraud or Forgery,0,2016,8
Sutton,Other Notifiable Offences,24,2016,8
Sutton,Robbery,16,2016,8
Sutton,Sexual Offences,0,2016,8
Sutton,Theft and Handling,259,2016,8
Sutton,Violence Against the Person,260,2016,8
Sutton,Burglary,100,2016,9
Sutton,Criminal Damage,96,2016,9
Sutton,Drugs,37,2016,9
Sutton,Fraud or Forgery,0,2016,9
Sutton,Other Notifiable Offences,30,2016,9
Sutton,Robbery,21,2016,9
Sutton,Sexual Offences,0,2016,9
Sutton,Theft and Handling,307,2016,9
Sutton,Violence Against the Person,307,2016,9
Sutton,Burglary,89,2016,10
Sutton,Criminal Damage,107,2016,10
Sutton,Drugs,29,2016,10
Sutton,Fraud or Forgery,0,2016,10
Sutton,Other Notifiable Offences,24,2016,10
Sutton,Robbery,13,2016,10
Sutton,Sexual Offences,0,2016,10
Sutton,Theft and Handling,300,2016,10
Sutton,Violence Against the Person,285,2016,10
Sutton,Burglary,109,2016,11
Sutton,Criminal Damage,139,2016,11
Sutton,Drugs,37,2016,11
Sutton,Fraud or Forgery,0,2016,11
Sutton,Other Notifiable Offences,8,2016,11
Sutton,Robbery,17,2016,11
Sutton,Sexual Offences,0,2016,11
Sutton,Theft and Handling,338,2016,11
Sutton,Violence Against the Person,312,2016,11
Sutton,Burglary,117,2016,12
Sutton,Criminal Damage,95,2016,12
Sutton,Drugs,21,2016,12
Sutton,Fraud or Forgery,0,2016,12
Sutton,Other Notifiable Offences,24,2016,12
Sutton,Robbery,11,2016,12
Sutton,Sexual Offences,0,2016,12
Sutton,Theft and Handling,313,2016,12
Sutton,Violence Against the Person,290,2016,12
Tower Hamlets,Burglary,219,2008,1
Tower Hamlets,Criminal Damage,222,2008,1
Tower Hamlets,Drugs,213,2008,1
Tower Hamlets,Fraud or Forgery,82,2008,1
Tower Hamlets,Other Notifiable Offences,34,2008,1
Tower Hamlets,Robbery,87,2008,1
Tower Hamlets,Sexual Offences,24,2008,1
Tower Hamlets,Theft and Handling,776,2008,1
Tower Hamlets,Violence Against the Person,468,2008,1
Tower Hamlets,Burglary,170,2008,2
Tower Hamlets,Criminal Damage,246,2008,2
Tower Hamlets,Drugs,249,2008,2
Tower Hamlets,Fraud or Forgery,42,2008,2
Tower Hamlets,Other Notifiable Offences,32,2008,2
Tower Hamlets,Robbery,83,2008,2
Tower Hamlets,Sexual Offences,23,2008,2
Tower Hamlets,Theft and Handling,737,2008,2
Tower Hamlets,Violence Against the Person,428,2008,2
Tower Hamlets,Burglary,210,2008,3
Tower Hamlets,Criminal Damage,273,2008,3
Tower Hamlets,Drugs,194,2008,3
Tower Hamlets,Fraud or Forgery,0,2008,3
Tower Hamlets,Other Notifiable Offences,39,2008,3
Tower Hamlets,Robbery,90,2008,3
Tower Hamlets,Sexual Offences,0,2008,3
Tower Hamlets,Theft and Handling,835,2008,3
Tower Hamlets,Violence Against the Person,488,2008,3
Tower Hamlets,Burglary,181,2008,4
Tower Hamlets,Criminal Damage,282,2008,4
Tower Hamlets,Drugs,241,2008,4
Tower Hamlets,Fraud or Forgery,0,2008,4
Tower Hamlets,Other Notifiable Offences,28,2008,4
Tower Hamlets,Robbery,65,2008,4
Tower Hamlets,Sexual Offences,0,2008,4
Tower Hamlets,Theft and Handling,872,2008,4
Tower Hamlets,Violence Against the Person,446,2008,4
Tower Hamlets,Burglary,197,2008,5
Tower Hamlets,Criminal Damage,255,2008,5
Tower Hamlets,Drugs,220,2008,5
Tower Hamlets,Fraud or Forgery,0,2008,5
Tower Hamlets,Other Notifiable Offences,40,2008,5
Tower Hamlets,Robbery,81,2008,5
Tower Hamlets,Sexual Offences,0,2008,5
Tower Hamlets,Theft and Handling,788,2008,5
Tower Hamlets,Violence Against the Person,562,2008,5
Tower Hamlets,Burglary,176,2008,6
Tower Hamlets,Criminal Damage,246,2008,6
Tower Hamlets,Drugs,201,2008,6
Tower Hamlets,Fraud or Forgery,0,2008,6
Tower Hamlets,Other Notifiable Offences,34,2008,6
Tower Hamlets,Robbery,85,2008,6
Tower Hamlets,Sexual Offences,0,2008,6
Tower Hamlets,Theft and Handling,747,2008,6
Tower Hamlets,Violence Against the Person,492,2008,6
Tower Hamlets,Burglary,206,2008,7
Tower Hamlets,Criminal Damage,255,2008,7
Tower Hamlets,Drugs,271,2008,7
Tower Hamlets,Fraud or Forgery,0,2008,7
Tower Hamlets,Other Notifiable Offences,31,2008,7
Tower Hamlets,Robbery,76,2008,7
Tower Hamlets,Sexual Offences,0,2008,7
Tower Hamlets,Theft and Handling,806,2008,7
Tower Hamlets,Violence Against the Person,500,2008,7
Tower Hamlets,Burglary,192,2008,8
Tower Hamlets,Criminal Damage,238,2008,8
Tower Hamlets,Drugs,219,2008,8
Tower Hamlets,Fraud or Forgery,0,2008,8
Tower Hamlets,Other Notifiable Offences,30,2008,8
Tower Hamlets,Robbery,97,2008,8
Tower Hamlets,Sexual Offences,0,2008,8
Tower Hamlets,Theft and Handling,734,2008,8
Tower Hamlets,Violence Against the Person,443,2008,8
Tower Hamlets,Burglary,152,2008,9
Tower Hamlets,Criminal Damage,230,2008,9
Tower Hamlets,Drugs,294,2008,9
Tower Hamlets,Fraud or Forgery,0,2008,9
Tower Hamlets,Other Notifiable Offences,43,2008,9
Tower Hamlets,Robbery,70,2008,9
Tower Hamlets,Sexual Offences,0,2008,9
Tower Hamlets,Theft and Handling,688,2008,9
